,Time,Author ID,Tweet
249,2019-12-27 15:39:04+00:00,78264349,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
250,2019-12-27 14:20:05+00:00,2460820342,"""In Singapore, same-sex marriage is illegal and sex between men is a crime that carries a penalty of up to two years in prison. The law is silent on sex between women, says the LGBT rights charity Stonewall."""
251,2019-12-27 11:53:33+00:00,78632358,RT @consequence: Disney has removed Star Wars’ first same-sex kiss from The Rise of Skywalker in Singapore to fit the country's PG-13 ratin…
252,2019-12-27 11:51:33+00:00,204875747,RT @consequence: Disney has removed Star Wars’ first same-sex kiss from The Rise of Skywalker in Singapore to fit the country's PG-13 ratin…
253,2019-12-27 11:16:23+00:00,2912864311,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
254,2019-12-27 09:35:14+00:00,1150385873772527617,Disney removes same-sex kiss from Star Wars: The Rise of Skywalker in Singapore. Read More: https://t.co/gWhoonXN5b https://t.co/uEtu1cAGJd
255,2019-12-27 09:08:19+00:00,909334016,"RT @NewNaratif: In retaining S377A, the #Singapore government has said society is “not ready” and that it's neutral in this debate on #LGBT…"
256,2019-12-27 08:23:37+00:00,311372015,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
257,2019-12-27 08:08:14+00:00,199777670,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
258,2019-12-27 08:05:31+00:00,2180292072,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
259,2019-12-27 08:01:26+00:00,144615713,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
260,2019-12-27 07:43:16+00:00,561740923,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
261,2019-12-27 07:42:49+00:00,2889403746,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
262,2019-12-27 07:26:49+00:00,1202027101802549249,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
263,2019-12-27 07:22:56+00:00,32824068,"RT @Reaproy: Sad, but sadly predictable: @Disney bows to #Singapore's ludicrous intolerance of #LGBT people by removing same sex kiss scene…"
264,2019-12-27 07:07:10+00:00,106323751,"RT @Reaproy: Sad, but sadly predictable: @Disney bows to #Singapore's ludicrous intolerance of #LGBT people by removing same sex kiss scene…"
265,2019-12-27 07:07:02+00:00,106323751,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
266,2019-12-27 07:01:56+00:00,1257759925,RT @consequence: Disney has removed Star Wars’ first same-sex kiss from The Rise of Skywalker in Singapore to fit the country's PG-13 ratin…
267,2019-12-27 06:55:18+00:00,959211038,"RT @NewNaratif: In retaining S377A, the #Singapore government has said society is “not ready” and that it's neutral in this debate on #LGBT…"
268,2019-12-27 06:18:33+00:00,3219880638,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
269,2019-12-27 05:22:32+00:00,807168255852847104,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
270,2019-12-27 05:18:11+00:00,18218175,"RT @NewNaratif: In retaining S377A, the #Singapore government has said society is “not ready” and that it's neutral in this debate on #LGBT…"
271,2019-12-27 05:17:33+00:00,235715526,"RT @Reaproy: Sad, but sadly predictable: @Disney bows to #Singapore's ludicrous intolerance of #LGBT people by removing same sex kiss scene…"
272,2019-12-27 05:01:39+00:00,15899971,"RT @NewNaratif: In retaining S377A, the #Singapore government has said society is “not ready” and that it's neutral in this debate on #LGBT…"
273,2019-12-27 04:57:07+00:00,767786609269813248,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
274,2019-12-27 04:56:53+00:00,27182288,"RT @NewNaratif: In retaining S377A, the #Singapore government has said society is “not ready” and that it's neutral in this debate on #LGBT…"
275,2019-12-27 04:54:29+00:00,838404327693828097,"In retaining S377A, the #Singapore government has said society is “not ready” and that it's neutral in this debate on #LGBT rights. But with positive portrayals of same-sex relationships censored/restricted,  activists point out that the state is not neutral in this struggle."
276,2019-12-27 04:49:44+00:00,1496721590,"@gmcalpin @multiplex10 I guess I sort of slightly appreciate the *attempt* of LGBT inclusion, even if it was blink-and-you’ll-miss-it-and-it’ll-be-cut-in-Singapore."
277,2019-12-27 04:45:43+00:00,1105418587081125888,"RT @NewNaratif: Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proact…"
278,2019-12-27 04:45:07+00:00,838404327693828097,"Sex between men is still criminalised in #Singapore, but the government has repeatedly said that the law will not be proactively enforced. However, #LGBT activists point out that retaining S377A legitimises #discrimination further down the line—media censorship is one example. https://t.co/gbYrEK2Wiq"
279,2019-12-27 04:12:16+00:00,42685892,@SonReiDBZ @Ryumoau_Juno What IS insincere is using her for promotional materials for TROS in an effort to please everyone and then only giving her two seconds of screen time. Much like the two seconds of lgbt representation so they could cut it out in Singapore.
280,2019-12-27 02:52:22+00:00,34783664,Disney removes same-sex kiss from Star Wars: The Rise of Skywalker in Singapore https://t.co/Zzm1YLS4p7
281,2019-12-27 02:45:02+00:00,15553222,Disney has removed Star Wars’ first same-sex kiss from The Rise of Skywalker in Singapore to fit the country's PG-13 rating guidelines. https://t.co/TWrY2TIiKn
282,2019-12-27 02:26:16+00:00,1162464775026151425,@Khamchanh_ @heyzahir @shoe0nhead What’s the sentiment if not “Disney pretends to be woke but censors lgbt representation for countries where it’s not profitable”? Just because she said China instead of Singapore doesn’t change her point about Disney. I literally can not comprehend how you don’t understand this
283,2019-12-27 00:34:34+00:00,251881593,Disney cuts lesbian kiss from 'Star Wars' in Singapore https://t.co/4mbZ5t3Ijg #RethinkGay #lgbtq
284,2019-12-26 23:56:03+00:00,2670701720,"@Trippayy @rordriog @derekjwill1995 @SWTweets @IGN Not to mention the ONE time Star Wars finally adds a lgbt kiss in the movie for LITERALLY 2 seconds, it gets taken out in Singapore... so, uh, yeah. More representation please!"
285,2019-12-26 23:06:38+00:00,120987379,"RT @Reaproy: Sad, but sadly predictable: @Disney bows to #Singapore's ludicrous intolerance of #LGBT people by removing same sex kiss scene…"
286,2019-12-26 22:47:04+00:00,158446175,RT @consequence: Disney has removed Star Wars’ first same-sex kiss from Singapore screenings of The Rise of Skywalker: https://t.co/zlnpIGg…
287,2019-12-26 21:03:04+00:00,123371489,RT @consequence: Disney has removed Star Wars’ first same-sex kiss from Singapore screenings of The Rise of Skywalker: https://t.co/zlnpIGg…
288,2019-12-26 20:45:14+00:00,16417374,RT @consequence: Disney has removed Star Wars’ first same-sex kiss from Singapore screenings of The Rise of Skywalker: https://t.co/zlnpIGg…
289,2019-12-26 20:45:01+00:00,955511326683561985,Disney removes same-sex kiss from Star Wars: The Rise of Skywalker in Singapore https://t.co/zEi7oWM8pw
290,2019-12-26 20:44:07+00:00,803069588355354624,RT @consequence: Disney has removed Star Wars’ first same-sex kiss from Singapore screenings of The Rise of Skywalker: https://t.co/zlnpIGg…
291,2019-12-26 20:41:41+00:00,15553222,Disney has removed Star Wars’ first same-sex kiss from Singapore screenings of The Rise of Skywalker: https://t.co/zlnpIGgfsK #TheRiseOfSkywalker https://t.co/HK0dRvArE4
292,2019-12-26 20:31:34+00:00,19065676,Disney removes same-sex kiss from Star Wars: The Rise of Skywalker in Singapore https://t.co/7WRI1oMeN8
293,2019-12-26 20:18:34+00:00,283604227,Disney removes same-sex kiss from Star Wars: The Rise of Skywalker in Singapore https://t.co/KLrDGCEGBD https://t.co/OTQV9iQfbs
294,2019-12-26 19:35:31+00:00,1070384656858529793,When the critic scores for Rise of the Skywalker are really low and the crumb of LGBT representation gets censored in Singapore so reactionaries are forced to be consistent with their principles. https://t.co/oTp7Rf24QV
295,2019-12-26 19:03:18+00:00,984096230707023874,@BreitbartNews Good for Singapore- glad to see somewhere is straight - LGBT and Fay crap will destroy America - remember Rome ?
296,2019-12-26 18:50:00+00:00,1015314987999551499,"@ShelleyRaindrop Might just be there. Places like Singapore and U.A.E don't surprise me though, considering their stance on LGBT. Obviously, I don't agree with said stances. Fuck them and frankly, fuck Disney."
297,2019-12-26 18:46:30+00:00,261749083,"Yeah, as much as I think Singapore is a fucking disgrace when it comes to LGBT rights, this is also on the fault of Star Wars. When you can edit out a ‘gay representation’ scene without affecting any plot... or the running time. Then its not good representation at all. https://t.co/ehvG4Xu7kr"
298,2019-12-26 18:38:26+00:00,1892054798,RT @david_d1421: In the new Star Wars movie Disney shows two lesbians kissing but cut the scene for Singapore which has laws against homose…
299,2019-12-26 18:34:13+00:00,865397624525815809,In the new Star Wars movie Disney shows two lesbians kissing but cut the scene for Singapore which has laws against homosexuality. Hypocritical on Disney’s part.  I guess for Disney supporting the LGBT community is not a moral issue but a money issue.   https://t.co/MefQZsnPTB
300,2019-12-26 18:07:54+00:00,2523671763,#DisneyKilledStarWars #pathetic #LGBTQ #Cowards so they remove a brief kiss just to make sure they make money @Disney if you ever thought an LGBT Character would be a main character in one of these films this shows it’ll never happen #disappointed https://t.co/JUt9U8qlGX
301,2019-12-26 18:05:22+00:00,833027497906360325,"RT @feedthecath: @sadidarity we all know that if they had made finnpoe happen they wouldn’t have been able to easily edit for chinese, sing…"
302,2019-12-26 17:53:16+00:00,85501175,Is see that the end-of-movie hint at LGBT representation worked out exactly as planned. https://t.co/NoV3ts6WAA
303,2019-12-26 17:50:38+00:00,720278989772877824,"@another_barista @ComplexPop @Complex I’m FR I mean Singapore is way to strict overall, but in kids movies you don’t need to encourage LGBT activities. They shouldn’t put it down either. It’s a kids movie keep it basic. When they grow up they can make their own decisions."
304,2019-12-26 16:46:29+00:00,31260334,"@RubberNinja @Charalanahzard Tbf, I don’t think any market will take well to a giant, powerful, corporate foreign entity trying to push any values — through a Star Wars movie of all things. I’m sure there are plenty LGBT activists fighting in Singapore. Let their own people make meaningful change."
305,2019-12-26 15:40:05+00:00,999835392936296448,"Same-sex marriage is illegal in Singapore, and sex between two men even carries a penalty of up to two years in jail.

According to the outlet, Singapore’s censorship guidelines pertains that only people over 18 can see films that contain LGBT content or subplots. https://t.co/ItlnVQhniD"
306,2019-12-26 14:46:18+00:00,751039557974519808,"RT @70squill: singapore: oh no we DO support the lgbt community! WE DO!

also singapore: refuses to legalise gay marriage, edits out a 2 se…"
307,2019-12-26 14:32:22+00:00,1625181877,"i dont watch romance but its KRISTEN STEWART in an LGBT FILM

the gays will be fed. I WILL BE FULL.

BUT KNOWING SINGAPORE (EDITED OUT A 1 SECOND GAY KISS SCENE IN STAR WARS) WE WONT GET TO SEE IT IN THEATRES UEBFJSJDJXINF https://t.co/DBKg41M2ys"
308,2019-12-26 14:04:33+00:00,22048152,Singapore and The United Arab Emirates Removed Star Wars' Gay Kiss https://t.co/5dv9mOoonz #lgbt #representation #starwars https://t.co/xYRCCjXNWI
309,2019-12-26 13:59:51+00:00,716354016209465345,RT @Shishoe_: Hollywood really learned how to so easily blame other countries for the lack of LGBT rep. Just cut the scenes they never want…
310,2019-12-26 13:57:19+00:00,1052232677921890305,RT @Shishoe_: Hollywood really learned how to so easily blame other countries for the lack of LGBT rep. Just cut the scenes they never want…
311,2019-12-26 13:56:04+00:00,3057596638,Hollywood really learned how to so easily blame other countries for the lack of LGBT rep. Just cut the scenes they never wanted to have in the first place and then people will act as if it's China or Singapore to blame for the US's homophobia.
312,2019-12-26 12:36:52+00:00,862418694,RT @postcardbesson: no offence but singapore not censoring lgbt+ themes in movies actually sucks https://t.co/uLuG37AHzL
313,2019-12-26 12:35:15+00:00,95506280,"@KaiserNeko Singapore obviously isn't China but regardless 

I'd wager General Audiences in America are likely not to blame for less LGBT representation in film

https://t.co/LXdfeDz6Bf"
314,2019-12-26 12:16:48+00:00,916335739,"RT @70squill: singapore: oh no we DO support the lgbt community! WE DO!

also singapore: refuses to legalise gay marriage, edits out a 2 se…"
315,2019-12-26 11:57:20+00:00,723071324109729792,RT @postcardbesson: no offence but singapore not censoring lgbt+ themes in movies actually sucks https://t.co/uLuG37AHzL
316,2019-12-26 11:56:53+00:00,784351912401309696,no offence but singapore not censoring lgbt+ themes in movies actually sucks https://t.co/uLuG37AHzL
317,2019-12-26 11:53:51+00:00,4900588399,"RT @70squill: singapore: oh no we DO support the lgbt community! WE DO!

also singapore: refuses to legalise gay marriage, edits out a 2 se…"
318,2019-12-26 11:47:34+00:00,2822204521,"RT @70squill: singapore: oh no we DO support the lgbt community! WE DO!

also singapore: refuses to legalise gay marriage, edits out a 2 se…"
319,2019-12-26 11:12:55+00:00,144615713,"Sad, but sadly predictable: @Disney bows to #Singapore's ludicrous intolerance of #LGBT people by removing same sex kiss scene in @starwars The Rise of Skywalker. When will @govsingapore recognize reality that people should be free to love who they want? https://t.co/cbmXvD3p8Y https://t.co/AgsgpZm427"
320,2019-12-26 10:03:24+00:00,747053982166573058,"singapore: oh no we DO support the lgbt community! WE DO!

also singapore: refuses to legalise gay marriage, edits out a 2 second lesbian kiss scene from a movie they didn’t make, banned adam lambert for being gay during his performance,"
321,2019-12-26 07:23:33+00:00,954574569582587904,"//all I can say about this is... What gay characters? I'm not in Singapore, I've seen the movie and yet I didn't see any kiss. 

@starwars @Disney kindly explain why you're suppressing LGBT relationships? https://t.co/H71FqbeJa9"
322,2019-12-26 07:05:24+00:00,624518861,RT @kixes: The #Singapore government repeatedly insists that S377A is not proactively enforced and that there is no discrimination against…
323,2019-12-26 07:02:45+00:00,806223388662341632,"レズビアンのキスシーンがシンガポールではカットされているみたいですね。国によってLGBTに対する法が差別的ですが、日本は徐々にそういう部分でも寛容に発展していける気がしています！

#同性カップル

""Disney cuts same-sex kiss from Rise of Skywalker in Singapore""  https://t.co/QPMCwPsXyl"
324,2019-12-26 06:21:46+00:00,581397197,RT @kixes: The #Singapore government repeatedly insists that S377A is not proactively enforced and that there is no discrimination against…
325,2019-12-26 06:08:06+00:00,896771249971511296,RT @kixes: The #Singapore government repeatedly insists that S377A is not proactively enforced and that there is no discrimination against…
326,2019-12-26 06:08:05+00:00,1405423236,"Everyone is so mad about the gay scene from 'Rise of Skywalker' getting cut. Ane while I agree that it's ignorant for any country to cut as something as tame as a lesbian kiss, Singapore just isn't as far as the US and UK are on LGBT+ representation. Give them time to catch up."
327,2019-12-26 05:05:41+00:00,3221390730,RT @kixes: The #Singapore government repeatedly insists that S377A is not proactively enforced and that there is no discrimination against…
328,2019-12-26 05:04:00+00:00,751374728,RT @kixes: The #Singapore government repeatedly insists that S377A is not proactively enforced and that there is no discrimination against…
329,2019-12-26 04:51:22+00:00,4005220934,RT @kixes: The #Singapore government repeatedly insists that S377A is not proactively enforced and that there is no discrimination against…
330,2019-12-26 04:37:59+00:00,95107668,"@Charalanahzard As someone from singapore, censorship is a huge thing there. Netflix wasnt originally allowed cause of the stuff on it.. There has been a fight for lgbt rights there. Cant be gay in public cause it ""harms the family"".."
331,2019-12-26 04:08:01+00:00,27182288,"The #Singapore government repeatedly insists that S377A is not proactively enforced and that there is no discrimination against #LGBT people in this country, but there is constant evidence of such institutionalised prejudice. Media portrayal is a major part of this."
332,2019-12-26 04:03:24+00:00,3037779708,"@sadidarity we all know that if they had made finnpoe happen they wouldn’t have been able to easily edit for chinese, singapore, etc. markets and god forbid those countries suffer the consequence (not being able to view the movie) of being so anti-lgbt...

love catering to ignorant countries"
333,2019-12-26 02:29:49+00:00,288373612,"@ctown141 @NickStopTalking Singapore is super anti LGBT, adoptions for same sex couples are illegal. If Disney actually had a problem with the kiss (they don’t), it would have been taken out of the movie from the get go. This is a Singapore issue, not Disney."
334,2019-12-25 23:08:09+00:00,771568669709078532,lgbt+ discrimination is human rights violation #singapore #StarWars9
335,2019-12-25 22:57:07+00:00,2198254342,"@nytimes A lot of people blaming disney, when they should be looking to Singapore to change their age restriction and LGBT rights laws"
336,2019-12-25 22:27:35+00:00,53563332,RT @SarahO_Connell: Editing out blink-and-you’ll-miss-it LGBT representation rather than standing by it makes #DisneyPride events seem like…
337,2019-12-25 21:28:33+00:00,1000116615747383297,RT @SarahO_Connell: Editing out blink-and-you’ll-miss-it LGBT representation rather than standing by it makes #DisneyPride events seem like…
338,2019-12-25 20:45:02+00:00,127654675,RT @SarahO_Connell: Editing out blink-and-you’ll-miss-it LGBT representation rather than standing by it makes #DisneyPride events seem like…
339,2019-12-25 20:41:35+00:00,26563129,Editing out blink-and-you’ll-miss-it LGBT representation rather than standing by it makes #DisneyPride events seem like an insincere cash-in. #StarWars #TheRiseOfSkywalker https://t.co/2tCVwWrv5a
340,2019-12-25 20:19:27+00:00,342349264,"It's literally the shortest freaking half of a second kiss, fuck your insecurities Singapore and fuck Disney for pandering (WHILST NOT BEING BRAVE ENOUGH TO DO - THAT- LGBT RELATIONSHIP I'M STILL SO MAD.) https://t.co/uGoGwEnqGu"
341,2019-12-25 19:35:55+00:00,1561554631,@JonahBlank If Disney didn’t have to cut it they wouldn’t. I’d wager it was Singapore’s request considering their LGBT rights are pretty abysmal.
342,2019-12-25 19:35:36+00:00,1205947658352807936,"@nytimes @DisneyStudios - JUUUUST when you take one step forward, you take 3 steps back. 

WTF?!!! you suddenly #homophobic , but ONLY in Singapore? 

#Disney #Skywalker #StarWarsTheRiseofSkywalker #RiseOfTheSkywalker #StarWars #StarWars9 #LGBTQoftwitter #LGBTQ #LGBT 

@HamillHimself"
343,2019-12-25 14:22:31+00:00,184454249,"A Singapore versione censurata del nuovo “Star Wars”: tagliata la scena del bacio tra due donne: Come noto, nella Repubblica di Singapore non solo è priva di riconoscimento legale qualsiasi forma di unione tra individui dello stesso sesso ma ... https://t.co/rFmMB8jm78"
344,2019-12-25 13:53:01+00:00,776791021460025344,"RT @Ninecloud_Se7en: [Star Wars Spoilers]

Yeah so, the only, 3 sec long Lgbt+ scene in @starwars #TheRiseOfSykwalker got cut out of the mo…"
345,2019-12-25 13:52:37+00:00,1044642658700984325,"[Star Wars Spoilers]

Yeah so, the only, 3 sec long Lgbt+ scene in @starwars #TheRiseOfSykwalker got cut out of the movie In Singapore and I have literally no words for it.

I am so sorry for the whole community who has to put up with @Disney cowardness over and over again. RIP."
346,2019-12-25 10:25:43+00:00,1140885136537505792,@Disney @govsingapore if you feel the need to remove a same-sex scene then you are opposed to LGBT rights rather than defending them. https://t.co/KVaTRrAh2S
347,2019-12-25 07:12:07+00:00,1373739644,"Star Wars: lesbian kiss cut from The Rise of Skywalker in Singapore 

""the fleeting moment between two peripheral characters was criticised as tokenism by those hoping for greater LGBT representation."" https://t.co/vvz7mT3rAL"
348,2019-12-25 03:53:28+00:00,49131348,RT @Authentic_EI: @nynt9 @AngriestPat @WoolieWoolz Singapore huh? I thought Russia or Indonesia would block it for LGBT stuff.
349,2019-12-25 00:56:36+00:00,1077522087844016130,"The “same-sex kiss” moment in ‘Star Wars: The Rise of Skywalker’ got uncut by Chinese censors. But it has been banned by Singapore.
#StarWars9 #China #Singapore #LGBT #auspol #StarWarsRiseofSkywalker https://t.co/ncz2cMDhEe"
350,2019-12-25 00:55:43+00:00,24842304,"🔴 LIVE PODCAST: XXX Kentucky Judge Orgies, Father-Daughter Bumping Uglies, Star Wars on @Spreaker #dawngentry #incest #kentuck #lgbt #singapore #starwars #xxx https://t.co/SgGtCMz4oy"
351,2019-12-24 23:43:15+00:00,20980636,Star Wars: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/L1A3sTYRwC
352,2019-12-24 22:13:32+00:00,186478529,RT @PairsonnalitesE: Stigmabase —  Same-sex kiss scene cut from Star Wars film released in Singapore: Films containing LGBT themes or conte…
353,2019-12-24 21:48:02+00:00,49131348,@nynt9 @AngriestPat @WoolieWoolz Singapore huh? I thought Russia or Indonesia would block it for LGBT stuff.
354,2019-12-24 20:48:41+00:00,147332123,"Shame on you @Disney, it's just a kiss? @BBC News - The Rise of Skywalker: Disney cuts Star Wars same-sex kiss in Singapore #homophobia
#lgbt https://t.co/aurk0KN02C"
355,2019-12-24 19:48:52+00:00,17017342,"love to bootlick the billion dollar conglomerate against the small indie company that actually had a LGBT relationship in their game.

They can't remove Angus and Gregg to not upset Singapore, you fucking dipshit https://t.co/LjYQLEFkyg"
356,2019-12-24 19:42:55+00:00,55852527,"The Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore.
https://t.co/skXzu5ZzuM

via @GoogleNews"
357,2019-12-24 19:07:21+00:00,17713918,"@amazinglife05 @GLSEN There are some programs in India (not sure about Singapore) but most do not yet (as far as I know) focus on schools. A few - some may be defunct:

https://t.co/K176fqy3ar

https://t.co/vzlg09H1Vq"
358,2019-12-24 17:22:55+00:00,718400970,"Well, who saw that coming? 

Disney puts a lesbian kiss into Star Wars 9, to draw in or pander to the LGBT. Then, they cit it for Chinese audiences.

https://t.co/8IWSUfSO94"
359,2019-12-24 17:14:56+00:00,719706176649342977,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
360,2019-12-24 16:09:46+00:00,1122082397057638400,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
361,2019-12-24 15:24:53+00:00,876813635959406594,You’re telling me I paid $8.50 to NOT get shown lgbt representation?? Singapore what you doing sis
362,2019-12-24 15:24:15+00:00,286273643,Star wars had 0.5 seconds of LGBT representation and it was cut in Singapore https://t.co/lqKraBRphX
363,2019-12-24 15:21:25+00:00,1369590464,"Cos I'm with my gay buddies . This is a LGBT pub (@ Tantric Bar in Singapore, SG) https://t.co/1C8WIH5eCq"
364,2019-12-24 15:07:04+00:00,973696621182636042,#wdw #disney #disneynews #waltdisneyworld #disneyland #waltdisney #disneyfan #disneylover #everythingdisney https://t.co/zWMX2wGNt2
365,2019-12-24 14:38:04+00:00,1094738793423400961,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
366,2019-12-24 14:30:17+00:00,1055712964039168002,"Star Wars: lesbian kiss cut from The Rise of Skywalker in Singapore
#LGBT #LGBTRights #EqualityForAll
https://t.co/Lz9LzRkw9x via @guardian"
367,2019-12-24 14:13:51+00:00,1365890773,RT @SunshineDuk: I also saw it in Singapore and was super confused afterwards when people were talking about there being even a tiny brief…
368,2019-12-24 13:54:07+00:00,158108798,"First Dubai, now Singapore.
Corporations don't care about LGBT people at all, they don't care about representing you, they don't care about changing the minds of people who discriminate against you.
All they care about is the contents of your wallet. https://t.co/hZWGFvlSI9"
369,2019-12-24 13:30:39+00:00,18986270,"I also saw it in Singapore and was super confused afterwards when people were talking about there being even a tiny brief LGBT moment. But nope, I didn't see it because Disney took it out for the Singaporean release. https://t.co/muPfMveH8D"
370,2019-12-24 13:30:04+00:00,167889401,Star Wars: lesbian kiss cut from The Rise of Skywalker in Singapore - The Guardian #lgbt https://t.co/f4599hNGRa
371,2019-12-24 13:17:45+00:00,1203235633470300160,"How pathetic 
Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/bxMK1b5hmK"
372,2019-12-24 12:42:37+00:00,712625179,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
373,2019-12-24 12:41:11+00:00,3321678879,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
374,2019-12-24 12:40:25+00:00,3059457425,Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/XPpt91YcfI
375,2019-12-24 12:40:22+00:00,856894412,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
376,2019-12-24 12:38:07+00:00,1171763121079406593,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
377,2019-12-24 12:35:31+00:00,125972550,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
378,2019-12-24 12:32:14+00:00,265417056,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
379,2019-12-24 12:31:33+00:00,1207170277949558785,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
380,2019-12-24 12:30:57+00:00,16973333,Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/xEJWX78dx6
381,2019-12-24 12:09:35+00:00,2978465547,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
382,2019-12-24 12:02:58+00:00,3182213449,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
383,2019-12-24 12:02:43+00:00,1220595548,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
384,2019-12-24 12:01:51+00:00,1148617103940866048,"Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/VOh5GCJKff 

Laughable when Lee's relation is gay."
385,2019-12-24 12:00:02+00:00,489521301,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
386,2019-12-24 12:00:02+00:00,871063086924525570,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
387,2019-12-24 12:00:01+00:00,540911255,Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/PqxpxmaUAf
388,2019-12-24 12:00:00+00:00,145648706,Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/iyHPIu0Izd
389,2019-12-24 11:58:14+00:00,295636638,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
390,2019-12-24 11:57:55+00:00,132175235,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
391,2019-12-24 11:57:10+00:00,1882569463,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
392,2019-12-24 11:56:16+00:00,18373946,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
393,2019-12-24 11:55:28+00:00,16973333,Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/cQYvZMwqD6
394,2019-12-24 11:55:15+00:00,360395177,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
395,2019-12-24 11:53:21+00:00,1145289285211512832,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
396,2019-12-24 11:49:38+00:00,19145067,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
397,2019-12-24 11:46:31+00:00,4093997428,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
398,2019-12-24 11:45:29+00:00,3828899813,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
399,2019-12-24 11:45:21+00:00,1197472679672070146,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
400,2019-12-24 11:45:12+00:00,1577803634,RT @Independent: Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
401,2019-12-24 11:45:01+00:00,955511326683561985,Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/e0SPDgbD9f
402,2019-12-24 11:44:48+00:00,16973333,Disney removes same-sex kiss from The Rise of Skywalker in Singapore https://t.co/DEaIDhHOYX
